case_id,status,collection_name,method,top_k,split,category,latency_ms,hit_rate_at_k,precision_at_k,recall_at_k,map,ndcg_at_k,mrr,retrieved_chunk_ids,relevant_chunk_ids,relevance_by_chunk,query,error
iir-2009-031,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,214.391,1.0,0.1,1.0,1.0,1.0,1.0,"e610eeb8-ec28-42eb-866a-db062a42d60d,644a8723-a926-4fcb-8273-003d4583c948,0a2d6dd3-ba48-4682-8465-be6f585edf12,3aa0d249-825d-4700-a086-ec9d75fa8d36,ffee2913-2517-4626-b43f-b2abe0a44441,4f14710a-6ab9-49bb-a55d-7dfc94f53f7c,f6c083ba-f729-43e6-af23-47a501001d26,0301b36e-c380-4090-8a6d-0eb0f15e0854,cdcac76d-012e-459c-b57b-b7d525df9c32,613ba6d5-ac5f-426f-9b67-51c8bcbe17de",e610eeb8-ec28-42eb-866a-db062a42d60d,"{""e610eeb8-ec28-42eb-866a-db062a42d60d"": 2.0}",Como o modelo de query likelihood ranqueia documentos para uma consulta?,
iir-2009-031,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,215.339,1.0,0.1,1.0,1.0,1.0,1.0,"e610eeb8-ec28-42eb-866a-db062a42d60d,b1b695d1-20d6-44b8-ae29-11b33da41984,644a8723-a926-4fcb-8273-003d4583c948,946034b8-2609-4cdc-afd1-e1deddce61c2,beca2857-8e9a-42f4-a7a3-f3ff9e897cfb,4f14710a-6ab9-49bb-a55d-7dfc94f53f7c,c64c1151-e9ff-464e-9c34-87246df7ae27,2c13ee90-1d44-485c-b013-26e5b98c92d3,c80be2e3-457a-49f5-aab3-aac5e5ffc956,747fb4b3-3a7a-4600-96f8-eb3e29242be5",e610eeb8-ec28-42eb-866a-db062a42d60d,"{""e610eeb8-ec28-42eb-866a-db062a42d60d"": 2.0}",Como o modelo de query likelihood ranqueia documentos para uma consulta?,
iir-2009-031,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,225.236,1.0,0.1,1.0,1.0,1.0,1.0,"e610eeb8-ec28-42eb-866a-db062a42d60d,644a8723-a926-4fcb-8273-003d4583c948,b1b695d1-20d6-44b8-ae29-11b33da41984,4f14710a-6ab9-49bb-a55d-7dfc94f53f7c,0a2d6dd3-ba48-4682-8465-be6f585edf12,946034b8-2609-4cdc-afd1-e1deddce61c2,3aa0d249-825d-4700-a086-ec9d75fa8d36,f6c083ba-f729-43e6-af23-47a501001d26,ffee2913-2517-4626-b43f-b2abe0a44441,beca2857-8e9a-42f4-a7a3-f3ff9e897cfb",e610eeb8-ec28-42eb-866a-db062a42d60d,"{""e610eeb8-ec28-42eb-866a-db062a42d60d"": 2.0}",Como o modelo de query likelihood ranqueia documentos para uma consulta?,
iir-2009-032,ok,iir_recursive_gold_50_03,bm25,10,development,conceitual,203.818,1.0,0.1,1.0,0.333333,0.5,0.333333,"3aa0d249-825d-4700-a086-ec9d75fa8d36,c80be2e3-457a-49f5-aab3-aac5e5ffc956,ccd87381-bea8-47af-8c06-9cbb4105cc69,d53291cb-0714-4859-9262-9ccab7994c02,747fb4b3-3a7a-4600-96f8-eb3e29242be5,43fba229-3a79-4503-8891-e98acea3b573,dbf727fa-7b77-45fd-bb7d-02f772083e68,a54d0287-9760-4dfd-a2cb-92c106b10bfd,6a95e9ef-d94f-4ce2-b508-23f979316783,565cd755-8761-4d25-987d-c6643e967a8f",ccd87381-bea8-47af-8c06-9cbb4105cc69,"{""ccd87381-bea8-47af-8c06-9cbb4105cc69"": 2.0}",Por que smoothing é necessário em modelos de linguagem para recuperação?,
iir-2009-032,ok,iir_recursive_gold_50_03,dense,10,development,conceitual,201.294,1.0,0.1,1.0,0.5,0.63093,0.5,"c80be2e3-457a-49f5-aab3-aac5e5ffc956,ccd87381-bea8-47af-8c06-9cbb4105cc69,3aa0d249-825d-4700-a086-ec9d75fa8d36,6a95e9ef-d94f-4ce2-b508-23f979316783,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,b1b695d1-20d6-44b8-ae29-11b33da41984,0c8fc2db-6b4d-4c10-ae9d-f0f81b9e7ced,379d5ee5-effa-4a83-8072-d20aae5a56e6,07a9e052-5df0-4c02-92f8-269bebde12f5,7f18a459-3f18-4e1d-a7cc-7a09a14715ba",ccd87381-bea8-47af-8c06-9cbb4105cc69,"{""ccd87381-bea8-47af-8c06-9cbb4105cc69"": 2.0}",Por que smoothing é necessário em modelos de linguagem para recuperação?,
iir-2009-032,ok,iir_recursive_gold_50_03,hybrid,10,development,conceitual,201.015,1.0,0.1,1.0,0.333333,0.5,0.333333,"c80be2e3-457a-49f5-aab3-aac5e5ffc956,3aa0d249-825d-4700-a086-ec9d75fa8d36,ccd87381-bea8-47af-8c06-9cbb4105cc69,6a95e9ef-d94f-4ce2-b508-23f979316783,d53291cb-0714-4859-9262-9ccab7994c02,565cd755-8761-4d25-987d-c6643e967a8f,b1b695d1-20d6-44b8-ae29-11b33da41984,747fb4b3-3a7a-4600-96f8-eb3e29242be5,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,a54d0287-9760-4dfd-a2cb-92c106b10bfd",ccd87381-bea8-47af-8c06-9cbb4105cc69,"{""ccd87381-bea8-47af-8c06-9cbb4105cc69"": 2.0}",Por que smoothing é necessário em modelos de linguagem para recuperação?,
iir-2009-033,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,209.735,0.0,0.0,0.0,0.0,0.0,0.0,"0c33dc95-5eb4-4523-a108-df20e4a5d7d0,d519939b-3c7e-43f5-acb5-c10c60cca7ed,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,badbf748-5fe2-45d6-a501-9d31955ad734,c8cd1a76-662c-43c1-845c-21f5cce4e748,3b6f22d0-3422-415f-b38d-8b254b42d00a,003637aa-cf83-4ee6-b3b2-f0697015f081,cff6ace3-cd86-4495-a720-2e5f5201cc72,4a074b55-c7fc-4a33-ac3d-18ca41e0aa99,3aa0d249-825d-4700-a086-ec9d75fa8d36",565cd755-8761-4d25-987d-c6643e967a8f,"{""565cd755-8761-4d25-987d-c6643e967a8f"": 2.0}",Como a classificação de texto pode automatizar necessidades de informação permanentes?,
iir-2009-033,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,206.34,0.0,0.0,0.0,0.0,0.0,0.0,"7f18a459-3f18-4e1d-a7cc-7a09a14715ba,7709558e-5257-426c-8ffe-b43dc92ec149,4ec76026-fbf6-4986-871e-136e43b89605,bab51270-b9b7-4aea-8675-a42e4f7c95e1,c0b3153e-87f3-412b-a9d6-581a71daa243,cca7220a-650b-479b-a284-a6ea5956ec1a,d9d0f2a8-4f53-48af-8af9-a70ff975c594,21dbd50f-8105-419a-8257-038b2ec741c6,898830d4-5236-42b6-8730-53420febcb4a,a54d0287-9760-4dfd-a2cb-92c106b10bfd",565cd755-8761-4d25-987d-c6643e967a8f,"{""565cd755-8761-4d25-987d-c6643e967a8f"": 2.0}",Como a classificação de texto pode automatizar necessidades de informação permanentes?,
iir-2009-033,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,214.944,0.0,0.0,0.0,0.0,0.0,0.0,"7f18a459-3f18-4e1d-a7cc-7a09a14715ba,0c33dc95-5eb4-4523-a108-df20e4a5d7d0,d519939b-3c7e-43f5-acb5-c10c60cca7ed,7709558e-5257-426c-8ffe-b43dc92ec149,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,4ec76026-fbf6-4986-871e-136e43b89605,badbf748-5fe2-45d6-a501-9d31955ad734,bab51270-b9b7-4aea-8675-a42e4f7c95e1,c0b3153e-87f3-412b-a9d6-581a71daa243,cca7220a-650b-479b-a284-a6ea5956ec1a",565cd755-8761-4d25-987d-c6643e967a8f,"{""565cd755-8761-4d25-987d-c6643e967a8f"": 2.0}",Como a classificação de texto pode automatizar necessidades de informação permanentes?,
iir-2009-034,ok,iir_recursive_gold_50_03,bm25,10,development,comparativa,207.312,1.0,0.2,1.0,0.666667,0.831555,1.0,"b421feb9-448e-4f05-a959-f94c344a3194,291c296d-345a-47ae-ad57-c39fb7896f82,d53291cb-0714-4859-9262-9ccab7994c02,0105d058-2748-42c1-a646-033ff7e6557b,9f95bd35-f07d-4b21-950c-d725455c812a,cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff,a54d0287-9760-4dfd-a2cb-92c106b10bfd,0301b36e-c380-4090-8a6d-0eb0f15e0854,96b80df2-a46d-409f-b141-1a65c43b4dd0,bb058465-cfa8-4937-9fc4-b85015ecfa3d","b421feb9-448e-4f05-a959-f94c344a3194,cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff","{""b421feb9-448e-4f05-a959-f94c344a3194"": 2.0, ""cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff"": 2.0}",Qual é a diferença entre os modelos multinomial e Bernoulli do Naive Bayes?,
iir-2009-034,ok,iir_recursive_gold_50_03,dense,10,development,comparativa,210.774,1.0,0.2,1.0,0.833333,0.919721,1.0,"cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff,291c296d-345a-47ae-ad57-c39fb7896f82,b421feb9-448e-4f05-a959-f94c344a3194,a54d0287-9760-4dfd-a2cb-92c106b10bfd,0105d058-2748-42c1-a646-033ff7e6557b,8d210856-4420-4c67-aff3-ce669d6ed764,d53291cb-0714-4859-9262-9ccab7994c02,9f95bd35-f07d-4b21-950c-d725455c812a,5427cdc8-6faa-4ca9-983e-dfbfa23af175,96b80df2-a46d-409f-b141-1a65c43b4dd0","b421feb9-448e-4f05-a959-f94c344a3194,cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff","{""b421feb9-448e-4f05-a959-f94c344a3194"": 2.0, ""cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff"": 2.0}",Qual é a diferença entre os modelos multinomial e Bernoulli do Naive Bayes?,
iir-2009-034,ok,iir_recursive_gold_50_03,hybrid,10,development,comparativa,211.669,1.0,0.2,1.0,0.833333,0.919721,1.0,"b421feb9-448e-4f05-a959-f94c344a3194,291c296d-345a-47ae-ad57-c39fb7896f82,cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff,d53291cb-0714-4859-9262-9ccab7994c02,0105d058-2748-42c1-a646-033ff7e6557b,a54d0287-9760-4dfd-a2cb-92c106b10bfd,9f95bd35-f07d-4b21-950c-d725455c812a,8d210856-4420-4c67-aff3-ce669d6ed764,96b80df2-a46d-409f-b141-1a65c43b4dd0,5427cdc8-6faa-4ca9-983e-dfbfa23af175","b421feb9-448e-4f05-a959-f94c344a3194,cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff","{""b421feb9-448e-4f05-a959-f94c344a3194"": 2.0, ""cda3dc9b-3586-4d6e-8d12-d5ad6a31ffff"": 2.0}",Qual é a diferença entre os modelos multinomial e Bernoulli do Naive Bayes?,
iir-2009-035,ok,iir_recursive_gold_50_03,bm25,10,development,procedimental,204.509,1.0,0.1,1.0,0.5,0.63093,0.5,"4d34c54e-b6c2-42fd-a384-2d46ad08c2a3,ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac,5077e81a-c6c6-410e-b269-678395d4e2f6,a87724b7-304e-4eb7-98a0-a2ccc8b4682b,442dd1ca-2f7e-4702-a730-99526fb321bd,ca139f0b-d773-490e-9fc3-76a36616bb4b,5b575e8d-8a20-42d7-a6bc-4977afa07788,f447f313-a9ad-43d3-8513-4e125f67177e,e474c1d7-5a2e-4f95-8710-e6bcba63ea65,bbdb006a-c877-4b42-aa60-fd1cba0978cb",ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac,"{""ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac"": 2.0}",Como o classificador Rocchio define as fronteiras entre classes?,
iir-2009-035,ok,iir_recursive_gold_50_03,dense,10,development,procedimental,199.366,1.0,0.1,1.0,0.333333,0.5,0.333333,"4d34c54e-b6c2-42fd-a384-2d46ad08c2a3,5077e81a-c6c6-410e-b269-678395d4e2f6,ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac,442dd1ca-2f7e-4702-a730-99526fb321bd,5b575e8d-8a20-42d7-a6bc-4977afa07788,e474c1d7-5a2e-4f95-8710-e6bcba63ea65,a87724b7-304e-4eb7-98a0-a2ccc8b4682b,4fecb465-63c4-48db-aaa5-448c701316ab,1211eeaf-6aa6-4acd-b9a2-8691ce2094b4,6d46d2dc-d660-46cc-bc63-cc341ba400d2",ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac,"{""ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac"": 2.0}",Como o classificador Rocchio define as fronteiras entre classes?,
iir-2009-035,ok,iir_recursive_gold_50_03,hybrid,10,development,procedimental,201.882,1.0,0.1,1.0,0.5,0.63093,0.5,"4d34c54e-b6c2-42fd-a384-2d46ad08c2a3,ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac,5077e81a-c6c6-410e-b269-678395d4e2f6,442dd1ca-2f7e-4702-a730-99526fb321bd,a87724b7-304e-4eb7-98a0-a2ccc8b4682b,5b575e8d-8a20-42d7-a6bc-4977afa07788,e474c1d7-5a2e-4f95-8710-e6bcba63ea65,1211eeaf-6aa6-4acd-b9a2-8691ce2094b4,ca139f0b-d773-490e-9fc3-76a36616bb4b,4fecb465-63c4-48db-aaa5-448c701316ab",ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac,"{""ba80ffd2-a49b-4293-8db7-dd3dbb8dbcac"": 2.0}",Como o classificador Rocchio define as fronteiras entre classes?,
iir-2009-036,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,204.896,1.0,0.1,1.0,0.333333,0.5,0.333333,"fb05060f-f228-48d3-9018-d4903ca53818,ca139f0b-d773-490e-9fc3-76a36616bb4b,5b575e8d-8a20-42d7-a6bc-4977afa07788,73cd3e62-649c-4c9d-ac5b-cf91c5074cc4,e474c1d7-5a2e-4f95-8710-e6bcba63ea65,1211eeaf-6aa6-4acd-b9a2-8691ce2094b4,f447f313-a9ad-43d3-8513-4e125f67177e,2fcee5d2-56ee-4544-a809-d86ca241f37c,3e072eec-1768-4ddf-9c29-d7aafad02501,a87724b7-304e-4eb7-98a0-a2ccc8b4682b",5b575e8d-8a20-42d7-a6bc-4977afa07788,"{""5b575e8d-8a20-42d7-a6bc-4977afa07788"": 2.0}",Como o kNN decide a classe de um novo documento?,
iir-2009-036,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,202.686,1.0,0.1,1.0,0.25,0.430677,0.25,"fb05060f-f228-48d3-9018-d4903ca53818,73cd3e62-649c-4c9d-ac5b-cf91c5074cc4,e474c1d7-5a2e-4f95-8710-e6bcba63ea65,5b575e8d-8a20-42d7-a6bc-4977afa07788,ca139f0b-d773-490e-9fc3-76a36616bb4b,1211eeaf-6aa6-4acd-b9a2-8691ce2094b4,badbf748-5fe2-45d6-a501-9d31955ad734,5427cdc8-6faa-4ca9-983e-dfbfa23af175,d53291cb-0714-4859-9262-9ccab7994c02,a87724b7-304e-4eb7-98a0-a2ccc8b4682b",5b575e8d-8a20-42d7-a6bc-4977afa07788,"{""5b575e8d-8a20-42d7-a6bc-4977afa07788"": 2.0}",Como o kNN decide a classe de um novo documento?,
iir-2009-036,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,203.441,1.0,0.1,1.0,0.25,0.430677,0.25,"fb05060f-f228-48d3-9018-d4903ca53818,73cd3e62-649c-4c9d-ac5b-cf91c5074cc4,ca139f0b-d773-490e-9fc3-76a36616bb4b,5b575e8d-8a20-42d7-a6bc-4977afa07788,e474c1d7-5a2e-4f95-8710-e6bcba63ea65,1211eeaf-6aa6-4acd-b9a2-8691ce2094b4,badbf748-5fe2-45d6-a501-9d31955ad734,a87724b7-304e-4eb7-98a0-a2ccc8b4682b,2fcee5d2-56ee-4544-a809-d86ca241f37c,5427cdc8-6faa-4ca9-983e-dfbfa23af175",5b575e8d-8a20-42d7-a6bc-4977afa07788,"{""5b575e8d-8a20-42d7-a6bc-4977afa07788"": 2.0}",Como o kNN decide a classe de um novo documento?,
iir-2009-037,ok,iir_recursive_gold_50_03,bm25,10,development,definicional,212.344,1.0,0.1,1.0,0.5,0.63093,0.5,"e74c4621-2e99-4966-bc15-551c1ad7d708,a474bce9-12fe-46f9-987c-d62a08dce09d,6fe9f756-2a1d-4c72-ad2f-ad57e73d0d7c,6999abb1-3575-49a3-9c4a-cf97378ff7b1,4c103349-9d68-4ded-916e-a6b522482ff4,b9be921d-9ac4-41e9-8993-3964088ec755,58e7ff06-9902-4007-a34e-d93389e7dcee,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b,0322a8b8-ca70-423c-a7c4-653d919152dc,536114e9-5d68-4ede-a28e-62254281d466",a474bce9-12fe-46f9-987c-d62a08dce09d,"{""a474bce9-12fe-46f9-987c-d62a08dce09d"": 2.0}",O que caracteriza uma support vector machine como classificador de grande margem?,
iir-2009-037,ok,iir_recursive_gold_50_03,dense,10,development,definicional,206.673,1.0,0.1,1.0,0.333333,0.5,0.333333,"e74c4621-2e99-4966-bc15-551c1ad7d708,6999abb1-3575-49a3-9c4a-cf97378ff7b1,a474bce9-12fe-46f9-987c-d62a08dce09d,e9848c36-8fdb-4e4c-8a35-2235fc438a52,536114e9-5d68-4ede-a28e-62254281d466,7709558e-5257-426c-8ffe-b43dc92ec149,d068b1d0-25e0-4d6e-a731-c23c0afd4cc2,0322a8b8-ca70-423c-a7c4-653d919152dc,1211eeaf-6aa6-4acd-b9a2-8691ce2094b4,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b",a474bce9-12fe-46f9-987c-d62a08dce09d,"{""a474bce9-12fe-46f9-987c-d62a08dce09d"": 2.0}",O que caracteriza uma support vector machine como classificador de grande margem?,
iir-2009-037,ok,iir_recursive_gold_50_03,hybrid,10,development,definicional,208.574,1.0,0.1,1.0,0.5,0.63093,0.5,"e74c4621-2e99-4966-bc15-551c1ad7d708,a474bce9-12fe-46f9-987c-d62a08dce09d,6999abb1-3575-49a3-9c4a-cf97378ff7b1,6fe9f756-2a1d-4c72-ad2f-ad57e73d0d7c,536114e9-5d68-4ede-a28e-62254281d466,e9848c36-8fdb-4e4c-8a35-2235fc438a52,4c103349-9d68-4ded-916e-a6b522482ff4,0322a8b8-ca70-423c-a7c4-653d919152dc,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b,7709558e-5257-426c-8ffe-b43dc92ec149",a474bce9-12fe-46f9-987c-d62a08dce09d,"{""a474bce9-12fe-46f9-987c-d62a08dce09d"": 2.0}",O que caracteriza uma support vector machine como classificador de grande margem?,
iir-2009-038,ok,iir_recursive_gold_50_03,bm25,10,development,comparativa,211.232,1.0,0.2,1.0,1.0,1.0,1.0,"a1f8fac5-887c-43f4-ba05-b07a7cd2a64b,0322a8b8-ca70-423c-a7c4-653d919152dc,e74c4621-2e99-4966-bc15-551c1ad7d708,6fe9f756-2a1d-4c72-ad2f-ad57e73d0d7c,4c103349-9d68-4ded-916e-a6b522482ff4,3e072eec-1768-4ddf-9c29-d7aafad02501,a474bce9-12fe-46f9-987c-d62a08dce09d,bab51270-b9b7-4aea-8675-a42e4f7c95e1,0301b36e-c380-4090-8a6d-0eb0f15e0854,65326072-b72e-45b4-9ea4-d02ad7701de2","0322a8b8-ca70-423c-a7c4-653d919152dc,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b","{""0322a8b8-ca70-423c-a7c4-653d919152dc"": 2.0, ""a1f8fac5-887c-43f4-ba05-b07a7cd2a64b"": 2.0}",Como a soft-margin SVM difere da SVM estritamente separável?,
iir-2009-038,ok,iir_recursive_gold_50_03,dense,10,development,comparativa,210.187,1.0,0.2,1.0,1.0,1.0,1.0,"a1f8fac5-887c-43f4-ba05-b07a7cd2a64b,0322a8b8-ca70-423c-a7c4-653d919152dc,e74c4621-2e99-4966-bc15-551c1ad7d708,d068b1d0-25e0-4d6e-a731-c23c0afd4cc2,6fe9f756-2a1d-4c72-ad2f-ad57e73d0d7c,a474bce9-12fe-46f9-987c-d62a08dce09d,e9848c36-8fdb-4e4c-8a35-2235fc438a52,536114e9-5d68-4ede-a28e-62254281d466,3e072eec-1768-4ddf-9c29-d7aafad02501,6999abb1-3575-49a3-9c4a-cf97378ff7b1","0322a8b8-ca70-423c-a7c4-653d919152dc,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b","{""0322a8b8-ca70-423c-a7c4-653d919152dc"": 2.0, ""a1f8fac5-887c-43f4-ba05-b07a7cd2a64b"": 2.0}",Como a soft-margin SVM difere da SVM estritamente separável?,
iir-2009-038,ok,iir_recursive_gold_50_03,hybrid,10,development,comparativa,209.969,1.0,0.2,1.0,1.0,1.0,1.0,"a1f8fac5-887c-43f4-ba05-b07a7cd2a64b,0322a8b8-ca70-423c-a7c4-653d919152dc,e74c4621-2e99-4966-bc15-551c1ad7d708,6fe9f756-2a1d-4c72-ad2f-ad57e73d0d7c,a474bce9-12fe-46f9-987c-d62a08dce09d,4c103349-9d68-4ded-916e-a6b522482ff4,3e072eec-1768-4ddf-9c29-d7aafad02501,d068b1d0-25e0-4d6e-a731-c23c0afd4cc2,e9848c36-8fdb-4e4c-8a35-2235fc438a52,536114e9-5d68-4ede-a28e-62254281d466","0322a8b8-ca70-423c-a7c4-653d919152dc,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b","{""0322a8b8-ca70-423c-a7c4-653d919152dc"": 2.0, ""a1f8fac5-887c-43f4-ba05-b07a7cd2a64b"": 2.0}",Como a soft-margin SVM difere da SVM estritamente separável?,
iir-2009-039,ok,iir_recursive_gold_50_03,bm25,10,development,conceitual,206.892,1.0,0.2,1.0,0.625,0.806574,1.0,"1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,f6c083ba-f729-43e6-af23-47a501001d26,d519939b-3c7e-43f5-acb5-c10c60cca7ed,cff6ace3-cd86-4495-a720-2e5f5201cc72,9021f7bb-3c8b-4c55-94c3-27112d0e8c22,0a9fd74c-b334-479e-a1bf-d623d1deaadc,ec359b05-ac99-40c1-8a7b-f0020743a667,cd469edd-3205-4065-8275-cf45d9df17ff,8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65,29e8b87b-e9c4-4006-ab7c-eba5df332a21","cd469edd-3205-4065-8275-cf45d9df17ff,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7","{""cd469edd-3205-4065-8275-cf45d9df17ff"": 2.0, ""1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7"": 2.0}",Qual suposição fundamenta o uso de clustering em recuperação da informação?,
iir-2009-039,ok,iir_recursive_gold_50_03,dense,10,development,conceitual,205.016,1.0,0.2,1.0,0.75,0.877215,1.0,"1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,265fc1ad-b8c6-4cad-bdd9-f8f0ca22af0f,9021f7bb-3c8b-4c55-94c3-27112d0e8c22,cd469edd-3205-4065-8275-cf45d9df17ff,c9d168f1-f03f-4fd4-93ba-f2bae0cba532,ec2aa61e-a85b-4fc5-9afd-f173e26f4f26,130aff55-bc41-4f84-9f34-fe42196a5c35,531508d0-0552-4546-9d65-16e20e323dda,be6d40b9-2d3f-462b-9163-b4034c1436ac,d3048a44-da0f-419d-9117-ad1d509ddcfd","cd469edd-3205-4065-8275-cf45d9df17ff,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7","{""cd469edd-3205-4065-8275-cf45d9df17ff"": 2.0, ""1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7"": 2.0}",Qual suposição fundamenta o uso de clustering em recuperação da informação?,
iir-2009-039,ok,iir_recursive_gold_50_03,hybrid,10,development,conceitual,204.823,1.0,0.2,1.0,0.7,0.850345,1.0,"1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,9021f7bb-3c8b-4c55-94c3-27112d0e8c22,265fc1ad-b8c6-4cad-bdd9-f8f0ca22af0f,f6c083ba-f729-43e6-af23-47a501001d26,cd469edd-3205-4065-8275-cf45d9df17ff,d519939b-3c7e-43f5-acb5-c10c60cca7ed,c9d168f1-f03f-4fd4-93ba-f2bae0cba532,cff6ace3-cd86-4495-a720-2e5f5201cc72,be6d40b9-2d3f-462b-9163-b4034c1436ac,130aff55-bc41-4f84-9f34-fe42196a5c35","cd469edd-3205-4065-8275-cf45d9df17ff,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7","{""cd469edd-3205-4065-8275-cf45d9df17ff"": 2.0, ""1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7"": 2.0}",Qual suposição fundamenta o uso de clustering em recuperação da informação?,
iir-2009-040,ok,iir_recursive_gold_50_03,bm25,10,development,procedimental,208.203,1.0,0.1,1.0,0.333333,0.5,0.333333,"ef303be3-de9d-4eec-a1a1-89cb064ea321,ffee2913-2517-4626-b43f-b2abe0a44441,3f0dd7fe-1bcc-4fb2-ba58-a554df28990f,4bf6c5dc-f62a-4c1a-8a93-5a2152337380,f7b6b393-bb4b-48f3-ae56-fc619f39a9a7,2787c3dd-5429-437c-8bc5-bf1824f8642e,f6c083ba-f729-43e6-af23-47a501001d26,3abfd6fa-3907-43f8-9ebb-5797dce539a0,29e8b87b-e9c4-4006-ab7c-eba5df332a21,d7fc4565-5461-44c7-aaad-0d6c96b410d3",3f0dd7fe-1bcc-4fb2-ba58-a554df28990f,"{""3f0dd7fe-1bcc-4fb2-ba58-a554df28990f"": 2.0}",Quais são as duas etapas repetidas pelo K-means até a parada?,
iir-2009-040,ok,iir_recursive_gold_50_03,dense,10,development,procedimental,214.118,1.0,0.1,1.0,0.5,0.63093,0.5,"f7b6b393-bb4b-48f3-ae56-fc619f39a9a7,3f0dd7fe-1bcc-4fb2-ba58-a554df28990f,ef303be3-de9d-4eec-a1a1-89cb064ea321,ffee2913-2517-4626-b43f-b2abe0a44441,99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,9e720a91-cfe4-4066-9dd7-f49080117a1b,c6ac92af-41d2-4dcb-8927-b1eccac1cea7,fb05060f-f228-48d3-9018-d4903ca53818,46497fa5-41d2-4c25-aa5d-8aab1e36dfcf,4bf6c5dc-f62a-4c1a-8a93-5a2152337380",3f0dd7fe-1bcc-4fb2-ba58-a554df28990f,"{""3f0dd7fe-1bcc-4fb2-ba58-a554df28990f"": 2.0}",Quais são as duas etapas repetidas pelo K-means até a parada?,
iir-2009-040,ok,iir_recursive_gold_50_03,hybrid,10,development,procedimental,210.333,1.0,0.1,1.0,0.333333,0.5,0.333333,"ef303be3-de9d-4eec-a1a1-89cb064ea321,f7b6b393-bb4b-48f3-ae56-fc619f39a9a7,3f0dd7fe-1bcc-4fb2-ba58-a554df28990f,ffee2913-2517-4626-b43f-b2abe0a44441,4bf6c5dc-f62a-4c1a-8a93-5a2152337380,2787c3dd-5429-437c-8bc5-bf1824f8642e,99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,c6ac92af-41d2-4dcb-8927-b1eccac1cea7,c9d168f1-f03f-4fd4-93ba-f2bae0cba532,9e720a91-cfe4-4066-9dd7-f49080117a1b",3f0dd7fe-1bcc-4fb2-ba58-a554df28990f,"{""3f0dd7fe-1bcc-4fb2-ba58-a554df28990f"": 2.0}",Quais são as duas etapas repetidas pelo K-means até a parada?,
